DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,1996,36.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,1997,36.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,1998,36.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,1999,37.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2000,37.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2001,37.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2002,38.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2003,38.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2004,38.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2005,39.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2006,39.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2007,40.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2008,40.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2009,40.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2010,41.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2011,41.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2012,42.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2013,42.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2014,43.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2015,43.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2016,44.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2017,44.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2018,44.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2019,45.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2020,45.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2021,45.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,PT,2022,46.8,bp
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,1994,33.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,1995,34.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,1996,34.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,1997,34.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,1998,34.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,1999,34.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2000,34.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2001,34.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2002,35.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2003,35.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2004,35.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2005,35.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2006,37.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2007,37.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2008,38.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2009,40.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2010,40.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2011,40.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2012,40.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2013,40.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2014,40.8,e
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2015,41.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2016,41.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2017,41.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2018,42.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2019,42.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2020,42.8,e
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2021,43.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RO,2022,43.5,e
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,1999,39.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2000,40.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2001,40.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2002,40.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2003,40.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2004,40.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2005,40.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2006,40.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2007,41.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2008,41.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2009,41.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2010,41.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2011,42.5,b
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2012,42.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2013,42.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2014,42.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2015,43.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2016,43.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2017,43.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2018,43.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2019,43.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2020,43.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2021,44.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,RS,2022,44.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,1994,38.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,1995,38.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,1996,38.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,1997,38.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,1998,38.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,1999,39.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2000,39.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2001,39.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2002,39.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2003,39.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2004,39.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2005,40.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2006,40.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2007,40.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2008,40.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2009,40.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2010,40.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2011,40.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2012,40.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2013,40.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2014,40.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2015,40.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2016,40.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2017,40.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2018,40.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2019,40.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2020,40.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2021,40.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SE,2022,40.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,1994,35.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,1995,36.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,1996,36.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,1997,36.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,1998,36.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,1999,37.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2000,37.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2001,38.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2002,38.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2003,39.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2004,39.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2005,39.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2006,40.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2007,40.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2008,41.0,b
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2009,41.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2010,41.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2011,41.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2012,42.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2013,42.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2014,42.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2015,42.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2016,43.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2017,43.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2018,43.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2019,44.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2020,44.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2021,44.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SI,2022,44.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,1994,32.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,1995,32.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,1996,32.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,1997,33.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,1998,33.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,1999,33.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2000,33.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2001,34.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2002,34.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2003,34.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2004,35.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2005,35.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2006,35.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2007,36.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2008,36.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2009,36.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2010,37.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2011,37.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2012,37.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2013,38.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2014,38.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2015,39.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2016,39.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2017,39.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2018,40.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2019,40.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2020,41.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2021,41.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,SK,2022,41.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,1994,22.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,1995,23.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,1996,23.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,1997,23.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,1998,24.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,1999,24.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2000,24.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2001,25.8,b
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2002,26.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2003,26.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2004,26.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2005,27.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2006,27.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2007,28.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2008,28.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2009,28.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2010,28.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2011,29.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2012,29.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2013,30.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2014,30.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2015,30.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2016,31.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2017,31.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2018,31.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2019,32.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2020,32.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,TR,2021,32.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,1994,36.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,1995,36.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,1996,36.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,1997,36.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,1998,37.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,1999,37.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2000,37.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2001,37.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2002,38.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2003,38.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2004,38.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2005,38.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2006,38.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2007,38.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2008,39.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2009,39.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2010,39.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2011,39.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2012,39.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2013,39.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2014,39.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2015,40.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2016,40.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2017,40.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2018,40.1,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,MEDAGEPOP,UK,2019,40.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2002,11.5,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2003,12.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2004,12.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2005,12.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2006,13.0,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2007,13.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2008,13.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2009,14.2,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2010,14.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2011,15.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2012,15.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2013,16.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2014,16.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2015,17.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2016,18.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2017,18.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2018,19.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2019,20.4,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2020,21.3,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2021,21.9,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AL,2022,22.6,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AT,1994,19.8,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AT,1995,19.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AT,1996,19.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AT,1997,19.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AT,1998,19.7,
ESTAT:DEMO_PJANIND(1.0),28/09/23 23:00:00,A,PC_Y60_MAX,AT,1999,19.8,
