DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EE,2019,1326898,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EE,2020,1329522,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EE,2021,1330932,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EE,2022,1348840,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,1994,10512922,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,1995,10562153,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,1996,10608800,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,1997,10661259,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,1998,10720509,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,1999,10761698,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2000,10805808,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2001,10862132,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2002,10902022,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2003,10928070,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2004,10955141,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2005,10987314,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2006,11020362,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2007,11048473,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2008,11077841,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2009,11107017,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2010,11121341,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2011,11104899,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2012,11045011,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2013,10965211,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2014,10892413,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2015,10820883,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2016,10775971,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2017,10754679,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2018,10732882,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2019,10721582,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2020,10698599,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2021,10569207,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EL,2022,10426919,ep
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,1994,39549108,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,1995,39724050,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,1996,39889852,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,1997,40057389,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,1998,40223509,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,1999,40386875,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2000,40567864,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2001,40850412,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2002,41431558,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2003,42187645,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2004,42921895,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2005,43653155,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2006,44397319,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2007,45226803,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2008,45954106,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2009,46362946,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2010,46576897,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2011,46742697,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2012,46773055,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2013,46620045,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2014,46480882,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2015,46444832,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2016,46484062,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2017,46593236,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2018,46797754,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2019,47134837,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2020,47365655,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2021,47415794,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,ES,2022,47778340,bp
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,1994,423532766,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,1995,424301173,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,1996,424957650,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,1997,425560270,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,1998,427740621,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,1999,428431186,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2000,428929021,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2001,429481944,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2002,430456663,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2003,431976112,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2004,433589156,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2005,435116254,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2006,436521866,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2007,437984240,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2008,439386639,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2009,440426387,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2010,441041446,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2011,440260386,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2012,440905186,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2013,441958943,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2014,443274551,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2015,444234821,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2016,445167186,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2017,445871494,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2018,446655355,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2019,447022255,bep
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2020,447346360,ep
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2021,446904604,bep
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU27_2020,2022,447033117,bep
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,1994,481398511,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,1995,482320203,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,1996,483124600,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,1997,483877224,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,1998,486227762,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,1999,487113652,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2000,487821535,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2001,488601617,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2002,489827142,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2003,491623688,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2004,493577060,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2005,495517460,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2006,497368686,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2007,499306703,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2008,501193634,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2009,502702657,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2010,503807810,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2011,503519196,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2012,504605401,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2013,506087216,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2014,507876849,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2015,509351040,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2016,510778779,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2017,511930353,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,EU28,2019,513858582,bep
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,1994,5088333,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,1995,5107790,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,1996,5124573,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,1997,5139835,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,1998,5153498,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,1999,5165474,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2000,5176209,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2001,5188008,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2002,5200598,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2003,5213014,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2004,5228172,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2005,5246096,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2006,5266268,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2007,5288720,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2008,5313399,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2009,5338871,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2010,5363352,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2011,5388272,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2012,5413971,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2013,5438972,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2014,5461512,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2015,5479531,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2016,5495303,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2017,5508214,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2018,5515525,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2019,5521606,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2020,5529543,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2021,5541017,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FI,2022,5556106,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,1994,59209730,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,1995,59418718,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,1996,59624342,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,1997,59830635,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,1998,60046709,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,1999,60351778,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2000,60762169,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2001,61201676,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2002,61644062,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2003,62078165,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2004,62532556,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2005,63001253,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2006,63437350,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2007,63826129,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2008,64178710,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2009,64504541,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2010,64818789,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2011,65127852,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2012,65438667,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2013,65771309,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2014,66312067,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2015,66548272,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2016,66724104,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2017,66918020,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2018,67158348,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2019,67388001,p
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2020,67571107,p
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2021,67764304,p
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,FR,2022,67971311,p
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,1994,4652024,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,1995,4620030,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,1996,4557097,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,1997,4534920,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,1998,4532136,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,1999,4512598,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2000,4468302,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2001,4300450,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2002,4305439,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2003,4305555,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2004,4308293,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2005,4311674,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2006,4313009,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2007,4312749,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2008,4310882,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2009,4306322,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2010,4296352,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2011,4282921,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2012,4269062,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2013,4254475,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2014,4236063,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2015,4207993,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2016,4172441,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2017,4129853,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2018,4090870,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2019,4067206,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2020,4047260,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2021,3949330,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HR,2022,3856600,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,1994,10343355,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,1995,10328965,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,1996,10311238,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,1997,10290486,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,1998,10266570,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,1999,10237530,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2000,10210971,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2001,10187576,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2002,10158608,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2003,10129552,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2004,10107146,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2005,10087065,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2006,10071370,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2007,10055780,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2008,10038188,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2009,10022650,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2010,10000023,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2011,9971727,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2012,9920362,b
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2013,9893082,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2014,9866468,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2015,9843028,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2016,9814023,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2017,9787966,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2018,9775564,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2019,9771141,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2020,9750149,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2021,9709891,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,HU,2022,9643048,bp
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,1994,3590386,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,1995,3608841,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,1996,3637510,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,1997,3674171,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,1998,3712696,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,1999,3754786,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2000,3805174,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2001,3866243,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2002,3931947,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2003,3996521,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2004,4070262,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2005,4159914,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2006,4274137,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2007,4398942,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2008,4489544,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2009,4535375,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2010,4560155,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2011,4580084,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2012,4599533,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2013,4623816,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2014,4657740,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2015,4701957,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2016,4755335,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2017,4807388,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2018,4867316,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2019,4934340,e
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2020,4985382,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2021,5033164,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IE,2022,5127170,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,1994,266021,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,1995,267468,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,1996,268916,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,1997,271128,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,1998,274047,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,1999,277381,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2000,281205,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2001,284968,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2002,287523,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2003,289521,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2004,292074,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2005,296734,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2006,303782,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2007,311566,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2008,317414,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2009,318499,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2010,318041,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2011,319014,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2012,320716,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2013,323764,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2014,327386,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2015,330815,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2016,335439,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2017,343400,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2018,352721,
ESTAT:DEMO_GIND(1.0),27/11/23 23:00:00,A,AVG,IS,2019,360563,
