DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DE,2007,34.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DE,2008,34.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DE,2009,34.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DE,2010,35.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,1994,26.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,1995,24.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,1996,21.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,1997,32.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,1998,36.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,1999,43.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2000,44.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2001,41.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2002,49.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2003,46.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2004,42.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2005,44.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2006,42.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2007,41.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2008,38.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,DK,2009,39.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,1994,12.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,1995,11.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,1996,10.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,1997,11.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,1998,12.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,1999,13.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2000,13.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2001,15.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2002,13.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2003,16.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2004,28.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2005,22.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2006,23.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2007,24.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2008,22.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2009,19.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EE,2010,14.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,1994,12.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,1995,12.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,1996,14.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,1997,12.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,1998,10.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,1999,11.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2000,12.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2001,11.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2002,12.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2003,12.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2004,14.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2005,14.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2006,15.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2007,16.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2008,15.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2009,13.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EL,2010,12.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,1994,37.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,1995,38.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,1996,36.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,1997,35.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,1998,37.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,1999,36.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2000,34.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2001,34.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2002,34.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2003,35.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2004,33.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2005,34.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2006,30.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2007,31.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2008,30.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2009,30.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,ES,2010,29.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2002,33,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2003,35.3,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2004,33.6,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2005,33.9,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2006,31.8,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2007,31.6,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2008,31.4,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2009,30.9,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,EU28,2010,30.3,e
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,1994,16.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,1995,17.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,1996,17.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,1997,16.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,1998,16.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,1999,15.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2000,16.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2001,15.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2002,15.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2003,14.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2004,14.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2005,14.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2006,12.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2007,13.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2008,14.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2009,11.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FI,2010,12.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2001,40.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2002,40.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2003,47.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2004,38.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2005,37.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2006,35.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2007,33.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2008,34.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2009,33.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,FR,2010,32.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2002,28.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2003,33.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2004,29.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2005,33.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2006,32.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2007,38.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2008,37.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2009,37.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HR,2010,38.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,1994,28.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,1995,27.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,1996,26.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,1997,28.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,1998,31.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,1999,33.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2000,31.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2001,24.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2002,31.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2003,34.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2004,31.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2005,49.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2006,42.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2007,41.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2008,38.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2009,35.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,HU,2010,34.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,1994,23.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,1995,24.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,1996,26.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,1997,23.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,1998,25.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,1999,29.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2000,26.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2001,25.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2002,26.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2003,25.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2004,28.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2005,28.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2006,31.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2007,29.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2008,25.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2009,25.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IE,2010,25.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,1994,7.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,1995,8.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,1996,17.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,1997,12.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,1998,18.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,1999,20.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2000,13.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2001,19.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2002,13.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2003,15.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2004,15.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2005,15.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2006,17.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2007,15.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2008,17.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IS,2009,18.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,1994,40.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,1995,43.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,1996,44.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,1997,41.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,1998,41.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,1999,41.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2000,39.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2001,39.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2002,38.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2003,44.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2006,40.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2007,40.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2008,40.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2009,40.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,IT,2010,39.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LI,2010,25.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,1994,10.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,1995,10.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,1996,11.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,1997,10.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,1998,10.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,1999,10.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2000,9.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2001,11.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2002,12.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2003,10.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2004,12.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2005,13.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2006,12.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2007,12.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2008,11.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2009,11.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LT,2010,10.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,1994,23.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,1995,30.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,1996,34.7,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,1997,24.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,1998,16.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,1999,18.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2000,20.9,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2001,20.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2002,24.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2003,24.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2004,25.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2005,21.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2006,26.6,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2007,24.4,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2008,22.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2009,16.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LU,2010,27.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,1996,14.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,1997,14.1,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,1998,15.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,1999,15.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2000,13.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2001,16.3,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2002,14.2,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2003,15.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2004,13.5,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2005,13.0,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2006,15.8,
ESTAT:HLTH_CD_ASDR(1.0),17/04/20 23:00:00,A,RT,T,TOTAL,E,LV,2007,21.9,
